code;product_name_pl;product_name_en;generic_name_en;generic_name_pl;quantity;serving_size;brands;categories;categories_tags;countries;countries_tags;origins_tags;energy-kcal_value;energy-kcal_unit;fat_value;fat_unit;saturated-fat_value;saturated-fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit
5902020163206;Mąka Krupczatka do ciast kruchych;;;;1 kg;;Basia;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Mąki;en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours;Polska;en:poland;en:european-union;388;kcal;1.1;g;0.4;g;71.9;g;2.2;g;;;9.1;g;0;g
5902172000589;Ryż parboilled;;;;400 g;50 g;Kupiec;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Nasiona, Zboża i produkty zbożowe, en:Cereal grains, Ryże, en:Parboiled rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:parboiled-rices;Polska;en:poland;;365;kcal;1;g;0.5;g;80;g;0.4;g;1.6;g;8.1;g;0.01;g
7622210703569;Mmmax Whole Hazelnuts chocolate brand;Milka Mmmax Whole Hazelnuts;;;270 g;;Milka;Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolate with whole hazelnuts;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolates-with-hazelnuts,en:milk-chocolate-with-whole-hazelnuts;Canada, Poland;en:canada,en:poland;;560;kcal;36;g;16;g;48;g;47;g;3.5;g;7.9;g;0.23;g
3800020418093;Kit Kat Bites;;;;104 g;23g;Nestlé;Botanas, Snacks dulces, Galletas y pasteles, Galletas, en:Wafers;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:wafers;Polonia, España;en:poland,en:spain;;507;kcal;24.8;g;14;g;62.7;g;51.6;g;2.3;g;6.9;g;0.24;g
5902346005129;Ryż parboilled;;;;320 g;80g;Koło Młyńskie;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Nasiona, Zboża i produkty zbożowe, en:Cereal grains, Ryże, en:Parboiled rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:parboiled-rices;Polska;en:poland;;359;kcal;1.2;g;0.3;g;79;g;0;g;;;7.8;g;0.01;g
5906764002746;Pasztet z pomidorami;;;;131 g;131 g;Delikatesowy,Mispol Food;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, fr:Charcuteries diverses, Pasztet;en:meats-and-their-products,en:meats,en:prepared-meats,fr:charcuteries-diverses,en:pate;Polska;en:poland;;190;kcal;16;g;5.3;g;3.9;g;1;g;0.8;g;8;g;1.4;g
5906764004498;Pasztet z papryką;;;;131 g;131 g;Delikatesowy,Mispol Food;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, fr:Charcuteries diverses, Pasztet;en:meats-and-their-products,en:meats,en:prepared-meats,fr:charcuteries-diverses,en:pate;Polska;en:poland;;189;kcal;15;g;5.3;g;3.4;g;0.6;g;1.4;g;8.6;g;1.4;g
5906764002739;Pasztet drobiowo-wieprzowy;;;;131 g;131g;Delikatesowy,Mispol Food;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, fr:Charcuteries diverses, Pasztet;en:meats-and-their-products,en:meats,en:prepared-meats,fr:charcuteries-diverses,en:pate;Polska;en:poland;;196;kcal;17;g;5.7;g;3;g;0;g;0.7;g;8.4;g;1.4;g
5900950446888;Pasztet z pieczarkami;;;;131 g;131g;Delikatesowy,Mispol Food;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, fr:Charcuteries diverses, Pasztet;en:meats-and-their-products,en:meats,en:prepared-meats,fr:charcuteries-diverses,en:pate;Polska;en:poland;;169;kcal;14;g;4.7;g;2.6;g;0;g;1.8;g;7.8;g;1.3;g
5900049011287;Świdry fusilli;;;Makaron fusilli pełnoziarnisty;500g;;Lubella;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Cereal pastas, Durum wheat pasta, Fusilli, es:Fusilli de trigo duro;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,af:fusilli,es:fusilli-de-trigo-duro;France, Poland;en:france,en:poland;;190;kcal;1.8;g;0.3;g;33;g;1.8;g;3.5;g;8.6;g;0.01;g
5900699102663;Heineken 0.0%;;;;500 ml;;Heineken;Napoje, Napoje bezalkoholowe, Piwa bezalkoholowe;en:beverages,en:non-alcoholic-beverages,en:non-alcoholic-beers;Polska;en:poland;en:poland;21;kcal;0;g;0;g;4.8;g;1.3;g;0;g;0;g;0.01;g
8712100837890;Lody z wanilią z Madagaskaru w mlecznej czekoladzie (29%) z migdałami (5%);Magnum Almond;;;73 g;73g;Magnum;Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams;en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams;Denmark, Ireland, Poland, United Kingdom;en:denmark,en:ireland,en:poland,en:united-kingdom;;335;kcal;21;g;13;g;31;g;26;g;;;4.8;g;0.11;g
5907069000277;Cukier puder;;powdered sugar;;500 g;;Diamant;Sweeteners, Sugars, Granulated sugars, Powdered sugars;en:sweeteners,en:sugars,en:granulated-sugars,en:powdered-sugars;Poland;en:poland;;400;kcal;0;g;0;g;100;g;100;g;;;0;g;0;g
5900691031114;Mleko zagęszczone słodzone;Condensed sweetened milk;;;530 g;;SM Gostyń,Gostyńskie;Nabiał, Mleko, en:Evaporated milks, en:Evaporated milks with sugar, en:Evaporated milks without sugar, de:Gezuckerte Kondensmilch, Mleko-zagęszczone;en:dairies,en:milks,en:evaporated-milks,en:evaporated-milks-with-sugar,en:evaporated-milks-without-sugar,de:gezuckerte-kondensmilch,pl:mleko-zagęszczone;Polska;en:poland;en:poland;322;kcal;8;g;4.8;g;55;g;55;g;;;7.3;g;0.28;g
5900617000132;Otręby pszenne;;;;150 g;20g;Sante;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Otręby;en:plant-based-foods-and-beverages,en:plant-based-foods,en:bran;Polska;en:poland;;267;kcal;4.8;g;0.8;g;19;g;2.3;g;43.6;g;16;g;0.02;g
5900617003058;Otręby żytnie;;;;150 g;;Sante;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Otręby, Otręby zbożowe, Otręby żytnie;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:rye-brans;Polska;en:poland;;281;kcal;4.3;g;0.6;g;26;g;3;g;39;g;15;g;0.01;g
5901483060022;Szałwia;;;;20 x 1,75 g;3,5 g;Biofix;Żywność i napoje na bazie roślin, Napoje, Napoje gorące, Napoje na bazie roślin, Herbaty ziołowe, Herbatki ziołowe w torebkach;en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:herbal-teas,en:herbal-teas-in-tea-bags;Polska;en:poland;;67;kcal;0;g;0;g;15;g;13;g;;;1.7;g;0;g
8423329113138;Aceite de Olive Virgen Extra;;;;1L;;La PEDRIZA;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Tłuszcze roślinne, Produkty drzewa oliwnego, Oleje roślinne, Oliwa z oliwek;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils;Polska;en:poland;;826.66666666667;kcal;93.333333333333;g;13.333333333333;g;0;g;0;g;;;0;g;0;g
5000159502955;mars;Mars;;;;;Mars;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate, Caramel chocolate bars;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate,en:caramel-chocolate-bars;Poland;en:poland;;448;kcal;16;g;8.3;g;70.1;g;61.7;g;;;4;g;0.42;g
5902425084908;Biszkopty;;;;180 g;;;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Biszkopty;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,pl:biszkopty;Polska;en:poland;;367;kcal;5.4;g;1.1;g;71;g;37;g;2.5;g;9.5;g;0.19;g
5901588016016;Czekolada mleczna;Milk chocolate;;;100 g;16g;E. Wedel;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, Czekolada, Czekolada mleczna;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates;Francja, Polska;en:france,en:poland;;530;kcal;30;g;19;g;58;g;57;g;2.5;g;6;g;0.25;g
7622300436438;Delicje Szampańskie o smaku jagodowym;;;;147 g;;Mondelez;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, en:Chocolate biscuits, en:Filled biscuits, Delicje;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:filled-biscuits,en:jaffa-cakes;Polska;en:poland;;361;kcal;7;g;3.3;g;70;g;51;g;1.7;g;3.2;g;0.2;g
5900334003409;Mus jabłko, mango, banan;;;;100 g;;Tymbark;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie owoców, Mus;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,pl:mus;Polska;en:poland;;81;kcal;0.7;g;0.11;g;16.6;g;13.6;g;1.5;g;1;g;0;g
5900020032195;Lion WildCrush;;;;350 g;30 g;Nestlé;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Zboża i ziemniaki, Zboża i produkty zbożowe, Płatki śniadaniowe;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals;Polska, Słowacja;en:poland,en:slovakia;;420;kcal;13.2;g;2.1;g;66;g;24.5;g;5.2;g;6.7;g;0.84;g
5900154000541;Jaśki z kremem o smaku mlecznym;;;;150 g;50 g;Chaber;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Zboża i ziemniaki, Zboża i produkty zbożowe, Płatki śniadaniowe;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals;Polska;en:poland;;408;kcal;10;g;2.8;g;68;g;29;g;4.3;g;8.3;g;0.1;g
5903337007719;Masło;;;;200 g;;Łosickie;Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuscze zwierzęce, Tłuszcze mleczne, Tłuszcze mleczne do smarowania, Masła;en:dairies,en:fats,en:spreads,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters;Polska;en:poland;;744;kcal;82;g;58;g;0.6;g;0.5;g;;;0.8;g;0.1;g
5907443602882;Czekolada mleczna;;;;100 g;50 g;Magnetic;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, Czekolada, Czekolada mleczna;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates;Polska, Portugalia;en:poland,en:portugal;;545;kcal;32;g;20;g;59;g;58;g;1.7;g;5.2;g;0.26;g
5908250801284;Cheddar długodojrzewający 10m-cy;;;;200 g;25 g;Smaki świata;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, Sery ze Zjednoczonego Królestwa, Sery angielskie, Cheddar;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese;Polska;en:poland;;416;kcal;34.9;g;21.7;g;0.5;g;0.5;g;;;25.4;g;1.8;g
5900049003107;Makaron spaghetti;Makaron spaghetti;;;500 g;100g;Lubella;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Makarony;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas;Polska;en:poland;en:poland;190;kcal;0.7;g;0.2;g;38;g;0;g;2.8;g;6.6;g;0;g
5904215136040;Masło ekstra bez laktozy;;;;200 g;;Lumiko,Auchan;Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuscze zwierzęce, Tłuszcze mleczne, Tłuszcze mleczne do smarowania, Masła;en:dairies,en:fats,en:spreads,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters;Polska;en:poland;;753;kcal;83;g;55;g;0.7;g;0.6;g;;;0.7;g;0;g
5900854013674;Sos amerykański;;;;950 g;;Fanex;Przyprawy, Sosy, Sosy amerykańskie;en:condiments,en:sauces,en:american-style-sauces;Polska;en:poland;;279;kcal;25;g;1.8;g;11;g;3.5;g;;;1.2;g;1;g
5900854001343;Sos meksykański;;;;1 kg;;Fanex;Przyprawy, Sosy, en:groceries;en:condiments,en:sauces,en:groceries;Polska;en:poland;;88;kcal;0.5;g;0.1;g;20;g;18;g;;;1.2;g;1.3;g
5900854005440;Sos Duński Remoulada;;;;950 g;;Fanex;Przyprawy, Sosy, en:groceries;en:condiments,en:sauces,en:groceries;Polska;en:poland;;277;kcal;24;g;1.7;g;13;g;11;g;;;1.1;g;1.4;g
5900854004504;Majonez sałatkowy;;;;950 g;;Fanex;Przyprawy, Sosy, Majonezy, en:groceries;en:condiments,en:sauces,en:mayonnaises,en:groceries;Polska;en:poland;;436;kcal;45;g;3.6;g;7.1;g;4.5;g;;;1;g;1.4;g
3184670008119;Creme Brulee;;;;200 g;96 g;Delice Gaulois;Nabiał, Desery, Desery mleczne, en:Crème brûlée;en:dairies,en:desserts,en:dairy-desserts,en:creme-brulee;Polska;en:poland;;211;kcal;12;g;7.4;g;21;g;21;g;;;4.8;g;0.2;g
5902020539865;Gołąbki z mięsem;;;;0,5 kg;;Pierożek;Posiłki, Gołąbki;en:meals,en:stuffed-cabbage;Polska;en:poland;;236.8;kcal;9.36;g;3.6;g;27.14;g;0.15;g;1.06;g;11.78;g;0.52;g
5907222978801;Sos rybny;;;;150 ml;;Asia Flavours;Przyprawy, Sosy, en:Nuoc mam sauce;en:condiments,en:sauces,en:nuoc-mam-sauce;Polska;en:poland;;51;kcal;0;g;0;g;1.5;g;1.5;g;;;4.5;g;23;g
5900531001550;Śmietana 18%;;;;330 g;;Piątnica;Dairies, Fermented foods, Fermented milk products, Creams, Fermented creams, Sour creams, Smetana;en:dairies,en:fermented-foods,en:fermented-milk-products,en:creams,en:fermented-creams,en:sour-creams,en:smetana;Poland;en:poland;;192;kcal;18;g;12;g;4.8;g;4.5;g;;;2.7;g;0.1;g
5900567015613;Szynka eksportowa;;;;120 g;;Krakus,Animex Foods;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, Szynka, en:White hams;en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams;Polska;en:poland;en:poland;98;kcal;1.6;g;0.6;g;2;g;1.9;g;;;19;g;2.5;g
5902802760029;Świeże jaja;;;;10 szt.;68g;Moja kurka;en:Farming products, Jaja, Jaja kurze;en:farming-products,en:eggs,en:chicken-eggs;Polska;en:poland;en:poland;139;kcal;9.7;g;3;g;0.6;g;0;g;;;12.5;g;0.4;g
5904378242923;Mix sałat;;;;200 g;;Fit & Easy;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Posiłki, Warzywa, en:Leaf vegetables, Sałata;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:meals,en:vegetables,en:leaf-vegetables,en:lettuces;Polska;en:poland;;15;kcal;0.5;g;0.1;g;1.7;g;1.2;g;1.6;g;1.3;g;0.02;g
5906425113491;Musztarda gastronomiczna;;;;900 g;1 łyżka (10 g);Develey;Przyprawy, Sosy, Musztardy;en:condiments,en:sauces,en:mustards;Polska;en:poland;;137;kcal;4.5;g;0.6;g;16;g;16;g;;;4.7;g;2;g
5900783002145;Pomidory całe;;;;400 g;;Pudliszki;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Warzywa, Warzywa w puszcze, Pomidory i produkty z pomidorów, Pomidory, Pomidory w puszce, en:Peeled tomatoes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:canned-foods,en:vegetables-based-foods,en:canned-plant-based-foods,en:vegetables,en:canned-vegetables,en:tomatoes-and-their-products,en:tomatoes,en:canned-tomatoes,en:peeled-tomatoes;Polska;en:poland;;18;kcal;0.2;g;0.1;g;2.9;g;2.9;g;0.8;g;0.7;g;0.04;g
5900512990705;Masło klarowane;;;;;;Mlekovita;Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuscze zwierzęce, Tłuszcze mleczne, Tłuszcze mleczne do smarowania, Masła;en:dairies,en:fats,en:spreads,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters;Polska;en:poland;;898;kcal;99.8;g;65;g;0.1;g;0.1;g;;;0.1;g;0;g
5900477000839;Warzywa na patelnie;;;;450 g;;Hortex;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Produkty mrożone, Mrożona żywność pochodzenia roślinnego, Mrożone warzywa;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:frozen-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Polska;en:poland;;67;kcal;1.3;g;0.2;g;10.6;g;2.3;g;2.3;g;2.1;g;0.35;g
5908310027012;Wafle cukiernicze wytłaczane;;;;160 g;1 szt.;;;;Polska;en:poland;;406;kcal;3.39;g;0.33;g;79.78;g;0.7;g;3.46;g;12.74;g;0.3;g
5900143007841;Krupnik;;;;850 g;;Kotwica;Posiłki, Zupy, Krupnik;en:meals,en:soups,be:крупеня;Polska;en:poland;;88;kcal;1.5;g;0.4;g;16.3;g;0.5;g;;;2.1;g;3.3;g
20340599;Arcykarmel;;;Czekolada mleczna z nadzieniem (26%) o smaku karmelowym z kawałkami wafli i nadzieniem (22%) karmelowym słonym;42 g;42g;Lidl;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, en:Confectioneries, Batoniki, Cukierki czekoladowe, en:Bars covered with chocolate, en:Caramel chocolate cookie bars;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate,en:caramel-chocolate-cookie-bars;Polska;en:poland;;520;kcal;30.6;g;18.3;g;54.5;g;48.9;g;1.3;g;5.9;g;0.57;g
5908215500214;Mąka babuni pszenna typ 650;;;;1 kg;100 g;Złote pola;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Mąki, Mąki zbożowe, Mąki pszenne, en:Common wheat flours, en:Wheat flour type 65;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:wheat-flours,en:common-wheat-flours,en:wheat-flour-type-65;Polska;en:poland;;341;kcal;1.6;g;0.4;g;69;g;2.3;g;3.5;g;11;g;0;g
5901414200039;Herbatniki;Petit Beurre;;;50 g;;Krakuski;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przekąski, Zboża i ziemniaki, Słodkie przekąski, Zboża i produkty zbożowe, en:Biscuits and cakes, Herbatnik, en:Petit-Beurre, Herbatniki;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:biscuits-and-cakes,en:biscuits,en:petit-beurre,pl:herbatniki;Polska;en:poland;;440;kcal;13;g;6.2;g;71;g;19;g;;;8.9;g;1.1;g
5907501019911;Mięsiwo w sosie własnym;;;;300 g;75g;Nasze Smaki,Pamapol;Produkty na bazie mięsa, Mięsa, Wieprzowina i jej produkty, Wieprzowina;en:meats-and-their-products,en:meats,en:pork-and-its-products,en:pork;Polska;en:poland;;149;kcal;8.7;g;3.1;g;0.5;g;0.5;g;;;18;g;1.7;g
5901414204051;Herbatniki pełnoziarniste;;;;50 g;;Krakuski;Herbatniki;pl:herbatniki;Polska;en:poland;;437;kcal;12;g;5.7;g;70;g;18;g;5.2;g;9.3;g;0.91;g
5903876117047;Marmolada wieloowocowa;;;;500 g;;Bona;Produkty śniadaniowe, Smarowidła, Słodkie smarowidła;en:breakfasts,en:spreads,en:sweet-spreads;Polska;en:poland;;251;kcal;0;g;0;g;60;g;60;g;;;0;g;0;g
5900512900261;Mozzarella;;;;250 g;100 g;Mlekovita;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery włoskie, en:Stretched-curd cheeses, Mozzarella;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella;Polska;en:poland;en:poland;286;kcal;20;g;13;g;1.5;g;1.5;g;0;g;25;g;1.5;g
5900352000268;Herbatniki Ekstra Grube;;;;100 g;;Jutrzenka,Colian;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, en:Petit-Beurre;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre;Polska;en:poland;;438;kcal;11;g;5.7;g;75;g;25;g;;;7.1;g;0.29;g
5900335025400;Łosoś wędzony na gorąco;;;;250 g;;;Owoce morza, en:Fishes and their products, Ryby, Tłuste ryby, Łososie, Wędzone ryby, Łosoś wędzony;en:seafood,en:fishes-and-their-products,en:fishes,en:fatty-fishes,en:salmons,en:smoked-fishes,en:smoked-salmons;Polska;en:poland;;204;kcal;12;g;1.7;g;0;g;0;g;;;24;g;1.5;g
3560071007270;Choco Bollz;Choco Ballz;Extruded and toasted cereal balls (maize, whole wheat, wheat) with chocolate powder.;Kulki zbożowe (kukurydza, pszenica pełnoziarnista, pszenica) ekstrudowane i prażone, z czekoladą w proszku.;375 g;;Carrefour;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Boules de céréales au chocolat;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:chocolate-cereal-balls;France, Italie, Pologne, Espagne;en:france,en:italy,en:poland,en:spain;;379;kcal;2.4;g;1;g;77;g;23;g;7.5;g;8.6;g;0.42;g
5900259099914;Karbowane Papryka;;;;165 g;30g;Lay's;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przekąski, Zboża i ziemniaki, Słone przekąski, Przystawki, Chipsy i frytki, Chipsy, Chipsy ziemniaczane, en:Flavoured potato crisps, en:Paprika crisps;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:paprika-crisps;Polska;en:poland;;525;kcal;31;g;2.6;g;52;g;2.2;g;4.7;g;6.2;g;1.7;g
5902208000705;Rycki Edam;;;Ser żółty;150 g;;Ryki;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery polskie;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:polish-cheeses;Polska;en:poland;;335;kcal;27;g;18;g;2;g;;;;;26;g;1.1;g
8714100698730;Danie Pure, Śmietana z ziołami;;;;48 g;248 g;Knorr;Posiłki;en:meals;Łotwa, Litwa, Polska;en:latvia,en:lithuania,en:poland;;87;kcal;4.3;g;2.7;g;9.1;g;1.2;g;1;g;1.9;g;0.75;g
